country,country_code,year,parameter,value,unit,source
Cambodia,116,2017,"Drinking water, Available",67.897496615053,,"WHO, UNICEF"
Cambodia,116,2017,"Drinking water, Free of contamination",17.521302970835,,"WHO, UNICEF"
Cambodia,116,2017,"Drinking water, Surface water",13.896251566055,,"WHO, UNICEF"
Cambodia,116,2017,"Drinking water, Unimproved",9.2559283864239,,"WHO, UNICEF"
Cambodia,116,2017,"Drinking water, On premises",41.12316540465,,"WHO, UNICEF"
Cambodia,116,2017,"Drinking water, Safely managed service",18.0,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, On premises",67.427245068645,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Unimproved",7.5097762586503,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Safely managed service",29.0,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Free of contamination",28.866595200593,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Available",82.886912929526,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Surface water",1.4057477080763,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Basic service",88.0,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Limited",0.8257549515352,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Surface water",0.19973324746223,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Free of contamination",33.902851894844,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Safely managed service",34.0,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, On premises",73.707125576266,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Unimproved",2.9349756244124,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Available",88.856415581742,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Limited",0.62104572092872,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Basic service",95.0,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Surface water",2.8596093168693,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Unimproved",13.024740462504,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, On premises",59.856791191725,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Safely managed service",23.0,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Free of contamination",22.79534120979,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Available",75.690622488746,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Limited",1.0725338282793,,"WHO, UNICEF"
Indonesia,360,2017,"Drinking water, Basic service",80.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Free of contamination",16.732581562668,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Available",81.658216121633,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Basic service",81.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Limited",3.1890329776462,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Surface water",2.882330764937,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Unimproved",12.476639177132,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, On premises",75.20419539974,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Safely managed service",17.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Safely managed service",26.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Free of contamination",26.40065765853,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Available",93.252774729483,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Surface water",0.45643635519031,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Unimproved",4.5897386168631,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, On premises",94.953825027947,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Surface water",4.1526429450619,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Unimproved",16.606595493344,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, On premises",64.862357236729,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Safely managed service",11.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Free of contamination",11.669921664471,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Available",75.586756095933,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Limited",4.8589603631685,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2017,"Drinking water, Basic service",74.0,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Limited",0.54706216167212,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Unimproved",8.8229730546462,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, On premises",82.606386412491,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, At least basic service",90.629964783682,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Unimproved",0.44422467934541,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Surface water",0.09,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, At least basic service",99.167377994693,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, On premises",97.2775282636,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Limited",0.29839732596196,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Unimproved",2.5693637283158,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, On premises",93.675320126598,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Safely managed service",94.0,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Free of contamination",97.335154248138,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Limited",0.35945199827793,,"WHO, UNICEF"
Malaysia,458,2017,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Safely managed service",72.0,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Basic service",91.0,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Limited",2.35585225369,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Available",85.279635030734,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Free of contamination",71.035730472799,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Surface water",4.9757271217494,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Unimproved",3.1281144399592,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, On premises",80.4350707705,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Surface water",12.039503915531,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Basic service",78.0,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Limited",4.6489729554134,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Available",69.855750750979,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Free of contamination",55.123161429667,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Safely managed service",54.0,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, On premises",55.672642469152,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Unimproved",8.0279798837727,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Basic service",72.0,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Limited",5.6468778969683,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Available",63.143691080578,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Free of contamination",48.198438753814,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Safely managed service",47.0,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, On premises",44.896697773669,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Unimproved",10.160267346677,,"WHO, UNICEF"
Myanmar,104,2017,"Drinking water, Surface water",15.113471019504,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Basic service",97.0,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Limited",1.7735225855907,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Available",88.098651520105,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Free of contamination",61.428841697787,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Safely managed service",62.0,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, On premises",84.252530405952,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Unimproved",1.4100562374443,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Surface water",0.058867756400104,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Surface water",0.18311515500217,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Basic service",93.0,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Limited",2.896266250988,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Available",85.298518175035,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Free of contamination",46.747443744481,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Safely managed service",47.0,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, On premises",71.890736500756,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Unimproved",4.1127628823804,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Surface water",0.29189863409874,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Basic service",90.0,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Unimproved",6.4790869832059,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, On premises",61.067501831172,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Safely managed service",34.0,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Free of contamination",33.893304212919,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Available",82.84689298686,,"WHO, UNICEF"
Philippines,608,2017,"Drinking water, Limited",3.8792724639173,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Surface water",0.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, On premises",100.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Safely managed service",100.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Free of contamination",100.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Singapore,702,2017,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, At least basic service",99.387710747169,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Limited",0.22937913985886,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Available",99.114830830789,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Surface water",0.38291169975451,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, On premises",99.151992932957,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Surface water",0.63809083371757,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Unimproved",2.55351295664e-15,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, At least basic service",99.127620024082,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, On premises",98.80379219517,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Available",98.558031576364,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Limited",0.2342891422008,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Surface water",0.11943407522286,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, On premises",99.511514032943,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Available",99.689734115521,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Limited",0.22430945582729,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Thailand,764,2017,"Drinking water, At least basic service",99.65625646895,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Unimproved",6.196572867844,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Surface water",1.2016315068283,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Basic service",92.0,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Limited",0.46510592074013,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Available",89.135710415072,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Free of contamination",44.185113465857,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Safely managed service",44.0,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, On premises",91.457871441238,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, On premises",97.598888391772,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Limited",0.61890955613025,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Available",98.055296895459,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Free of contamination",75.242798459456,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Safely managed service",75.0,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Unimproved",1.5053289575182,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Surface water",0.08002640572883,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Available",92.276563172518,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Limited",0.51926478648658,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Surface water",0.80668070875939,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, On premises",93.620306533283,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Free of contamination",55.121454984785,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Safely managed service",55.0,,"WHO, UNICEF"
Viet Nam,704,2017,"Drinking water, Unimproved",4.5446463579375,,"WHO, UNICEF"
Brunei Darussalam,96,2018,"Drinking water, At least basic service",99.900043398436,,"WHO, UNICEF"
Brunei Darussalam,96,2018,"Drinking water, Basic service",100.0,,"WHO, UNICEF"
Brunei Darussalam,96,2018,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Brunei Darussalam,96,2018,"Drinking water, On premises",99.816674887886,,"WHO, UNICEF"
Brunei Darussalam,96,2018,"Drinking water, Unimproved",0.0,,"WHO, UNICEF"
Brunei Darussalam,96,2018,"Drinking water, Surface water",0.099956601563719,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Surface water",2.6636529030357,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Unimproved",1.0492737945908,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, On premises",69.801501274562,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Safely managed service",55.0,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Free of contamination",55.365067148865,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Available",83.885818211224,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Limited",4.8233683564967,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Basic service",91.0,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Surface water",10.628927821478,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Unimproved",6.5681120711596,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, On premises",47.877675442622,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Safely managed service",27.0,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Free of contamination",26.693383294122,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Available",72.881465550317,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Limited",8.4085884902855,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Basic service",76.0,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Surface water",13.060555852727,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Safely managed service",18.0,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Free of contamination",17.940533974346,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Available",69.522075317288,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Limited",9.503079631609,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Basic service",72.0,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, On premises",41.184803267684,,"WHO, UNICEF"
Cambodia,116,2018,"Drinking water, Unimproved",8.252891628212,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Safely managed service",23.0,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Surface water",2.6675225127006,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Unimproved",12.138925278942,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, On premises",60.714955380085,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Free of contamination",23.087452648465,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Available",76.660561759491,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Limited",1.1209762103217,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Basic service",80.0,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Basic service",88.0,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Surface water",1.286534732277,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Unimproved",6.8325657347844,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, On premises",67.859096866294,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Limited",0.84010234342638,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Available",83.618862634452,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Free of contamination",29.151557568981,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Safely managed service",29.0,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Unimproved",2.5476750805654,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, On premises",73.627998574278,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Safely managed service",34.0,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Free of contamination",34.048328767109,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Available",89.237697765895,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Limited",0.61329638489363,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Basic service",95.0,,"WHO, UNICEF"
Indonesia,360,2018,"Drinking water, Surface water",0.17138558483809,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Safely managed service",13.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Surface water",2.5350650703854,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Unimproved",15.808782544805,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, On premises",70.743533771378,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Free of contamination",12.02564037717,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Available",77.890766726734,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Limited",5.2224025219513,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Basic service",75.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Limited",0.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Available",94.289089612917,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Free of contamination",26.694047260538,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Safely managed service",30.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, On premises",96.009043624936,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Basic service",95.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Unimproved",3.7855195278042,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Surface water",0.2054368472597,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Basic service",82.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Surface water",1.7196020118845,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Unimproved",11.600161508004,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, On premises",79.58747084496,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Safely managed service",19.0,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Free of contamination",17.160168938951,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Available",83.630833741748,,"WHO, UNICEF"
Lao People's Democratic Republic,418,2018,"Drinking water, Limited",3.3943527628681,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Unimproved",0.4523430635412,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Surface water",0.09,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Limited",0.29837297080938,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Basic service",99.0,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, At least basic service",99.159283965649,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, On premises",97.269588483857,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Unimproved",2.5614726800042,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, On premises",93.724206610654,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Safely managed service",94.0,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Free of contamination",97.375192277238,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Basic service",98.0,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Limited",0.35776029480589,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Limited",0.54619190682446,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Basic service",94.0,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, At least basic service",90.485792563922,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, Unimproved",8.9680155292538,,"WHO, UNICEF"
Malaysia,458,2018,"Drinking water, On premises",82.474977930496,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Surface water",11.823834168579,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Unimproved",7.4694969513185,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, On premises",57.578470689694,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Safely managed service",56.0,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Free of contamination",55.669987568295,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Basic service",80.0,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Limited",3.6203329405361,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Available",70.54070902925,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Available",85.689029184748,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Surface water",4.9446863238771,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Unimproved",2.7179977442824,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, On premises",82.278115231021,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Safely managed service",73.0,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Free of contamination",71.376745215313,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Limited",1.5534344669799,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Basic service",93.0,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Free of contamination",48.751374525479,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Available",63.868079804697,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Limited",4.5307734024978,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Basic service",74.0,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Safely managed service",49.0,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, On premises",46.698613855489,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Unimproved",9.5624690471715,,"WHO, UNICEF"
Myanmar,104,2018,"Drinking water, Surface water",14.854004556738,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Available",88.218905861404,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Basic service",97.0,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Limited",1.7261049951798,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Free of contamination",61.525918010898,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Safely managed service",62.0,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, On premises",85.775473287032,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Unimproved",1.3011850148992,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Surface water",0.012029814956548,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Basic service",90.0,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Surface water",0.010481904320045,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Unimproved",6.1630239562986,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, On premises",63.596942756974,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Safely managed service",34.0,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Free of contamination",34.110517312173,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Available",83.449806434953,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Limited",3.9059980410655,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Unimproved",3.882481266888,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Surface water",0.011207982740735,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, On premises",74.000225813427,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Safely managed service",47.0,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Free of contamination",46.970259023039,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Available",85.686847806998,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Limited",2.8834756296693,,"WHO, UNICEF"
Philippines,608,2018,"Drinking water, Basic service",93.0,,"WHO, UNICEF"
